created_at,request_time,request_type,team_name,status,settlement_status,name,email,amount,currency_code,title,"accounting system code","image url"
"2021-12-10 20:24:34","2021-12-10 20:24:34",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:24:32","2021-12-10 20:24:32",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:24:30","2021-12-10 20:24:30",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:24:28","2021-12-10 20:24:28",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,1234.00,SGD,,,
"2021-12-10 20:24:26","2021-12-10 20:24:26",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:24:25","2021-12-10 20:24:25",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:24:23","2021-12-10 20:24:23",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:24:21","2021-12-10 20:24:21",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:24:19","2021-12-10 20:24:19",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:24:17","2021-12-10 20:24:17",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:24:15","2021-12-10 20:24:15",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:24:13","2021-12-10 20:24:13",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:24:11","2021-12-10 20:24:11",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:24:10","2021-12-10 20:24:10",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:24:08","2021-12-10 20:24:08",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:24:06","2021-12-10 20:24:06",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,1234.00,SGD,,,
"2021-12-10 20:24:04","2021-12-10 20:24:04",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:24:02","2021-12-10 20:24:02",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:23:59","2021-12-10 20:23:59",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:21:49","2021-12-10 20:21:49",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,123123.00,SGD,,,
"2021-12-10 20:18:55","2021-12-10 20:18:55",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:18:53","2021-12-10 20:18:53",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:51","2021-12-10 20:18:51",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:18:47","2021-12-10 20:18:47",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:44","2021-12-10 20:18:44",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:42","2021-12-10 20:18:42",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:40","2021-12-10 20:18:40",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:38","2021-12-10 20:18:38",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:36","2021-12-10 20:18:36",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:34","2021-12-10 20:18:34",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:18:32","2021-12-10 20:18:32",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:06","2021-12-10 20:18:06",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:18:03","2021-12-10 20:18:03",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:18:01","2021-12-10 20:18:01",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:17:59","2021-12-10 20:17:59",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:17:57","2021-12-10 20:17:57",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:17:55","2021-12-10 20:17:55",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:17:53","2021-12-10 20:17:53",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:17:51","2021-12-10 20:17:51",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:17:49","2021-12-10 20:17:49",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:17:47","2021-12-10 20:17:47",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,123.00,SGD,,,
"2021-12-10 20:17:46","2021-12-10 20:17:46",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:17:44","2021-12-10 20:17:44",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:17:42","2021-12-10 20:17:42",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:17:40","2021-12-10 20:17:40",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:17:38","2021-12-10 20:17:38",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:17:36","2021-12-10 20:17:36",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:17:35","2021-12-10 20:17:35",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:17:33","2021-12-10 20:17:33",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:17:31","2021-12-10 20:17:31",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:51","2021-12-10 20:09:51",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:49","2021-12-10 20:09:49",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:47","2021-12-10 20:09:47",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:45","2021-12-10 20:09:45",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:43","2021-12-10 20:09:43",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:41","2021-12-10 20:09:41",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:39","2021-12-10 20:09:39",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:37","2021-12-10 20:09:37",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:35","2021-12-10 20:09:35",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:33","2021-12-10 20:09:33",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:30","2021-12-10 20:09:30",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:29","2021-12-10 20:09:29",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:27","2021-12-10 20:09:27",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:25","2021-12-10 20:09:25",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:23","2021-12-10 20:09:23",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:21","2021-12-10 20:09:21",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:19","2021-12-10 20:09:19",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:17","2021-12-10 20:09:17",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:15","2021-12-10 20:09:15",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:13","2021-12-10 20:09:13",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:11","2021-12-10 20:09:11",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:09","2021-12-10 20:09:09",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:07","2021-12-10 20:09:07",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:09:05","2021-12-10 20:09:05",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:03","2021-12-10 20:09:03",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:09:01","2021-12-10 20:09:01",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:58","2021-12-10 20:08:58",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:56","2021-12-10 20:08:56",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:54","2021-12-10 20:08:54",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:52","2021-12-10 20:08:52",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:50","2021-12-10 20:08:50",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:48","2021-12-10 20:08:48",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:46","2021-12-10 20:08:46",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:44","2021-12-10 20:08:44",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:42","2021-12-10 20:08:42",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:40","2021-12-10 20:08:40",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:38","2021-12-10 20:08:38",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:37","2021-12-10 20:08:37",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:35","2021-12-10 20:08:35",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:33","2021-12-10 20:08:33",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:31","2021-12-10 20:08:31",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:29","2021-12-10 20:08:29",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:27","2021-12-10 20:08:27",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:24","2021-12-10 20:08:24",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:22","2021-12-10 20:08:22",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:20","2021-12-10 20:08:20",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:18","2021-12-10 20:08:18",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:16","2021-12-10 20:08:16",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:14","2021-12-10 20:08:14",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:12","2021-12-10 20:08:12",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:11","2021-12-10 20:08:11",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:09","2021-12-10 20:08:09",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:07","2021-12-10 20:08:07",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:08:05","2021-12-10 20:08:05",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:03","2021-12-10 20:08:03",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:08:01","2021-12-10 20:08:01",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:58","2021-12-10 20:07:58",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:56","2021-12-10 20:07:56",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:54","2021-12-10 20:07:54",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:52","2021-12-10 20:07:52",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:50","2021-12-10 20:07:50",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:48","2021-12-10 20:07:48",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:46","2021-12-10 20:07:46",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:44","2021-12-10 20:07:44",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:42","2021-12-10 20:07:42",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:41","2021-12-10 20:07:40",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:39","2021-12-10 20:07:39",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:37","2021-12-10 20:07:37",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:35","2021-12-10 20:07:35",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:33","2021-12-10 20:07:33",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:31","2021-12-10 20:07:31",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:29","2021-12-10 20:07:29",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:27","2021-12-10 20:07:27",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:25","2021-12-10 20:07:25",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:23","2021-12-10 20:07:23",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:21","2021-12-10 20:07:21",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:19","2021-12-10 20:07:19",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:17","2021-12-10 20:07:17",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:15","2021-12-10 20:07:15",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:13","2021-12-10 20:07:13",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:11","2021-12-10 20:07:10",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:09","2021-12-10 20:07:09",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:07:07","2021-12-10 20:07:07",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:05","2021-12-10 20:07:05",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:03","2021-12-10 20:07:03",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:07:01","2021-12-10 20:07:01",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:57","2021-12-10 20:06:57",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:55","2021-12-10 20:06:55",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:54","2021-12-10 20:06:54",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:52","2021-12-10 20:06:52",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:50","2021-12-10 20:06:50",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:48","2021-12-10 20:06:48",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:45","2021-12-10 20:06:45",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:43","2021-12-10 20:06:43",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:41","2021-12-10 20:06:41",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:39","2021-12-10 20:06:39",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:37","2021-12-10 20:06:37",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:35","2021-12-10 20:06:35",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:33","2021-12-10 20:06:33",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:31","2021-12-10 20:06:31",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:29","2021-12-10 20:06:29",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:27","2021-12-10 20:06:27",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:25","2021-12-10 20:06:25",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:23","2021-12-10 20:06:23",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:21","2021-12-10 20:06:21",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:19","2021-12-10 20:06:19",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:17","2021-12-10 20:06:17",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:15","2021-12-10 20:06:15",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:14","2021-12-10 20:06:14",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:12","2021-12-10 20:06:12",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:10","2021-12-10 20:06:10",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:08","2021-12-10 20:06:08",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:06","2021-12-10 20:06:06",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:06:04","2021-12-10 20:06:04",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:06:01","2021-12-10 20:06:01",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:59","2021-12-10 20:05:59",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:56","2021-12-10 20:05:56",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:54","2021-12-10 20:05:54",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:53","2021-12-10 20:05:52",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:51","2021-12-10 20:05:51",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:48","2021-12-10 20:05:48",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:46","2021-12-10 20:05:46",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:44","2021-12-10 20:05:44",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:42","2021-12-10 20:05:42",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:40","2021-12-10 20:05:40",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:37","2021-12-10 20:05:37",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:35","2021-12-10 20:05:35",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:33","2021-12-10 20:05:33",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:31","2021-12-10 20:05:31",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:29","2021-12-10 20:05:29",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:26","2021-12-10 20:05:26",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:24","2021-12-10 20:05:24",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:23","2021-12-10 20:05:23",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:21","2021-12-10 20:05:21",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:19","2021-12-10 20:05:19",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:17","2021-12-10 20:05:17",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:15","2021-12-10 20:05:15",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:12","2021-12-10 20:05:12",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:10","2021-12-10 20:05:10",invoice,Test,approved,pending,admin,admin@bd.com,0.00,SGD,,,
"2021-12-10 20:05:08","2021-12-10 20:05:08",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:07","2021-12-10 20:05:07",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:05:04","2021-12-10 20:05:04",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:05:01","2021-12-10 20:05:01",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:59","2021-12-10 20:04:59",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:57","2021-12-10 20:04:57",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:55","2021-12-10 20:04:55",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:53","2021-12-10 20:04:53",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:51","2021-12-10 20:04:51",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:49","2021-12-10 20:04:49",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:47","2021-12-10 20:04:47",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:46","2021-12-10 20:04:46",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:44","2021-12-10 20:04:44",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:42","2021-12-10 20:04:42",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:40","2021-12-10 20:04:40",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:38","2021-12-10 20:04:38",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:36","2021-12-10 20:04:36",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:34","2021-12-10 20:04:34",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:32","2021-12-10 20:04:32",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:30","2021-12-10 20:04:30",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:29","2021-12-10 20:04:29",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:26","2021-12-10 20:04:26",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:25","2021-12-10 20:04:25",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:23","2021-12-10 20:04:23",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:21","2021-12-10 20:04:21",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:19","2021-12-10 20:04:19",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:17","2021-12-10 20:04:17",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:15","2021-12-10 20:04:15",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:13","2021-12-10 20:04:13",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
"2021-12-10 20:04:11","2021-12-10 20:04:11",invoice,Test,approved,pending,admin,admin@bd.com,222.68,SGD,,,
"2021-12-10 20:04:09","2021-12-10 20:04:09",invoice,Test,approved,pending,admin,admin@bd.com,12.00,SGD,,,
